store_id,store_name,franchise_name,si_do,si_gun_gu,eup_myeon_dong,category,monitoring_partner_id,lat,lng,enterprise_registration_number
88720,명륜진사갈비 학동점,"",전라남도,여수시,학동,한식,1099,34.75720376,127.66602720,5213100893
88721,◇아지야찜닭 대명4동(배차후5분)(취소금지),"",대구광역시,남구,대명동,한식,809,35.84731023,128.57888865,6986800393
88722,미항전복 학동점,"",전라남도,여수시,학동,한식,1099,34.75731280,127.65701349,5351301320
88723,인생치킨 화정점,"",경기도,고양시 덕양구,화정동,치킨,346,37.63890205,126.83406417,2130781476
88724,39도시락 호계점,"",울산광역시,북구,호계동,한식,1204,35.62985508,129.35540759,4536100466
88725,쭈닭 개신동,"",충청북도,청주시 서원구,개신동,한식,878,36.62571337,127.46657369,1107600170
88726,미장멕시카나,"",전라북도,군산시,미장동,치킨,1040,35.96255730,126.72321536,4010633986
88727,용수리 우리랑 은아골프점,"",부산광역시,기장군,정관읍 용수리,한식,258,35.32773738,129.16433022,5386000265
88728,용수리 MW커피로스터즈,"",부산광역시,기장군,정관읍 용수리,카페/베이커리/디저트,258,35.32574731,129.17146424,3271400348
88729,(신봉동)메가커피,메가커피((주)앤하우스),경기도,용인시 수지구,신봉동,카페/베이커리/디저트,881,37.32422481,127.07745623,6092891243
88730,검산 꺼꾸리시장통닭,"",전라북도,김제시,검산동,치킨,1212,35.80133839,126.90447723,4766300518
88731,서울깍두기(수정수구레) 수정동,"",부산광역시,동구,수정동,한식,815,35.12969697,129.04748942,4764700371
88732,우동 뉴욕소공동순두부,"",부산광역시,해운대구,중동,한식,1584,35.16372159,129.16394674,8222200440
88733,화도분식,"",경기도,남양주시,화도읍 마석우리,분식,1541,37.65683219,127.30342433,5645400190
88734,자담치킨 두암동,"",광주광역시,북구,두암동,치킨,876,35.17321386,126.93293060,4092423832
88735,피자 1989 장성동,"",경상북도,포항시 북구,장성동,피자,1235,36.07741955,129.38132100,6027800353
88736,청원모밀 일곡동 (픽업시간조정5분),"",광주광역시,북구,일곡동,분식,790,35.20546995,126.89791441,6484700239
88737,[봉곡] 어벤더치 / 5분,"",경상남도,창원시 의창구,봉곡동,카페/베이커리/디저트,731,35.24340172,128.65158130,6370501238
88738,빨강떡볶이 반송동,"",경기도,화성시,반송동,분식,1229,37.20958885,127.06248834,1234104490
88739,대연동 통큰푸드,"",부산광역시,남구,대연동,한식,461,35.13372611,129.08709331,1755900321
88740,카페산타아나(거두리),"",강원도,춘천시,동내면 거두리,카페/베이커리/디저트,1433,37.8541277,127.7563176,2211089519
88741,카페디쿼드(우두동),"",강원도,춘천시,우두동,카페/베이커리/디저트,1433,37.9002653,127.7265647,3108133372
88742,이차돌신사우점(우두동),"",강원도,춘천시,우두동,한식,1433,37.89915422,127.73327575,2544200683
88743,오등록,"",광주광역시,남구,주월동,"",583,35.13461162,126.89585988,5124900628
88744,무한고기생각 명륜동,"",강원도,원주시,명륜동,한식,1101,37.32547839,127.94093206,2881401455
88745,#범진식품(뼈큰감자탕)대영점,"",대구광역시,서구,내당동,한식,465,35.86700851,128.57113812,1618600217
88746,아부찌부대찌개 단계동,"",강원도,원주시,단계동,한식,1101,37.35001150,127.92716650,8092001312
88747,배떡 백운점,"",인천광역시,부평구,십정동,분식,1008,37.48587305,126.70876383,1610701507
88748,정이주가 장동,"",광주광역시,동구,장동,한식,1730,35.14853373,126.92212654,3365400163
88749,비비큐 공릉역점,BBQ(제네시스비비큐),서울특별시,노원구,공릉동,치킨,687,37.62444609,127.07187603,1848501468
88749,비비큐 공릉역점,BBQ(제네시스비비큐),서울특별시,노원구,공릉동,치킨,687,37.62444609,127.07187603,1848501468
88750,텐퍼센트 서구청점,"",부산광역시,서구,토성동4가,카페/베이커리/디저트,1230,35.09806412,129.02283078,8392501166
88751,호호반점 목5동,"",서울특별시,양천구,목동,중식,1716,37.53593330,126.87784053,5248501370
88752,율하동 교촌치킨,교촌치킨(교촌에프앤비),대구광역시,동구,율하동,치킨,579,35.86287693,128.68962870,5140442225
88753,만년)응온쌀국수 만년동(배차후10분)3층픽업,"",대전광역시,서구,만년동,서양식,2163,36.36837274,127.38043278,8465900476
88754,솔_미스사이공 장현,미스사이공(엠푸드에스앤시),울산광역시,중구,서동,기타음식,827,35.58158578,129.33870003,6276700133
88755,가츠앤밀 목1동,"",서울특별시,양천구,목동,일식류,641,37.52848053,126.86427188,8552800710
88756,통큰쪽갈비 지산동,"",경기도,평택시,지산동,한식,1018,37.07943921,127.06195965,1011710380
88757,배스킨라빈스 부산명지더샵점,배스킨라빈스(SPC),부산광역시,강서구,명지동,카페/베이커리/디저트,1744,35.09723477,128.90577985,5708501897
88758,정통집 연수동,"",충청북도,충주시,연수동,한식,1132,36.98637210,127.93983946,1483900675
88759,싸왓디 신장동,"",경기도,평택시,신장동,서양식,1016,37.08027500,127.05069007,1251719257
88760,버거킹 매곡점,버거킹(BKR),광주광역시,북구,매곡동,버거,790,35.18725257,126.88940949,4268100292
88760,버거킹 매곡점,버거킹(BKR),광주광역시,북구,매곡동,버거,790,35.18725257,126.88940949,4268100292
88761,토프레소 고척점 고척동,"",서울특별시,구로구,고척동,카페/베이커리/디저트,1743,37.50444993,126.86319771,1132307254
88762,대평동 모리돈카츠,"",부산광역시,영도구,대평동1가,한식,1002,35.09119645,129.03426797,5360102203
88763,교촌치킨 신천점,교촌치킨(교촌에프앤비),대구광역시,동구,신천동,치킨,1278,35.87479699,128.61729290,5021684695
88764,크라운호프 무등시장점,"",광주광역시,남구,주월동,주점,583,35.13461162,126.89585988,5124900628
88765,더(THE)꼬치다 (전농동),"",서울특별시,동대문구,전농동,구이류,692,37.57693840,127.04849593,8242000909
88766,파리바게뜨 무교점 [다동],파리바게뜨(SPC),서울특별시,중구,다동,카페/베이커리/디저트,1359,37.56702559,126.98029093,2148554039
88767,배스킨라빈스 신당점,배스킨라빈스(SPC),서울특별시,중구,무학동,카페/베이커리/디저트,612,37.56370563,127.01531120,5708501897
88768,배스킨라빈스 약수역점,배스킨라빈스(SPC),서울특별시,중구,신당동,카페/베이커리/디저트,612,37.55429201,127.01054400,5708501897
88769,배스킨라빈스 명동1호점,배스킨라빈스(SPC),서울특별시,중구,충무로1가,카페/베이커리/디저트,1359,37.56122861,126.98303996,5708501897
88770,던킨도너츠 약수역점,던킨도너츠(SPC),서울특별시,중구,신당동,카페/베이커리/디저트,612,37.55503154,127.01110648,2148554039
88771,(양재)달콤커피 양재점,달콤커피 (주)다날에프엔비,서울특별시,서초구,양재동,카페/베이커리/디저트,994,37.4782702,127.0380638,1448109353
88773,달콤커피 역삼역점,달콤커피 (주)다날에프엔비,서울특별시,강남구,역삼동,카페/베이커리/디저트,1671,37.5024407,127.0358692,1448109353
88774,♥가락본_달콤커피 가락시장역점 (후불카드x),달콤커피 (주)다날에프엔비,서울특별시,송파구,가락동,카페/베이커리/디저트,1848,37.4938300,127.1205047,1448109353
88775,달콤커피 국기원사거리점,달콤커피 (주)다날에프엔비,서울특별시,강남구,역삼동,카페/베이커리/디저트,1671,37.4962447,127.0320221,1448109353
88776,달콤커피 뱅뱅사거리점,달콤커피 (주)다날에프엔비,서울특별시,강남구,역삼동,카페/베이커리/디저트,1671,37.4906709,127.0318025,1448109353
88777,성수)달콤커피 성수트러스톤점,달콤커피 (주)다날에프엔비,서울특별시,성동구,성수동1가,카페/베이커리/디저트,1546,37.5421332,127.0465125,1448109353
88778,●달콤커피 영등포로터리점,달콤커피 (주)다날에프엔비,서울특별시,영등포구,영등포동1가,카페/베이커리/디저트,1669,37.51797221,126.91273318,1448109353
88779,[목1]달콤커피 목동방송회관점,달콤커피 (주)다날에프엔비,서울특별시,양천구,목동,카페/베이커리/디저트,1716,37.5269661,126.8715113,1448109353
88780,달콤커피 고양터미널점,달콤커피 (주)다날에프엔비,경기도,고양시 일산동구,백석동,카페/베이커리/디저트,597,37.6432481,126.7897170,1448109353
88781,달콤커피 별내미리내점,달콤커피 (주)다날에프엔비,경기도,구리시,갈매동,카페/베이커리/디저트,1444,37.6426897,127.1168370,1448109353
88782,★달콤커피 서래마을점,달콤커피 (주)다날에프엔비,서울특별시,서초구,반포동,카페/베이커리/디저트,1427,37.4990098,126.9986029,1448109353
88795,(문정)달콤커피 송파하비오점,달콤커피 (주)다날에프엔비,서울특별시,송파구,문정동,카페/베이커리/디저트,1391,37.4806169,127.1236753,1448109353
88796,♥두찜청천점,"",인천광역시,부평구,청천동,한식,1008,37.52214925,126.71068274,6701701048
88797,야음 테이블신선,"",울산광역시,남구,야음동,한식,600,35.52125170,129.32110865,5642301157
88798,어진명가 어진점,"",세종특별자치시,"",어진동,한식,2336,36.49578093,127.26539978,1561200970
88799,◆생활맥주 상도1동,생활맥주(데일리비어),서울특별시,동작구,상도동,주점,970,37.49758548,126.95320927,5576300215
88800,말리따 신매동,"",대구광역시,수성구,신매동,"",690,35.83578299,128.71615488,2910801799
88801,홍콩반점0410 성신여대점,홍콩반점0410(더본코리아),서울특별시,성북구,동선동1가,중식,1491,37.59215372,127.01760373,2280710880
88802,달리자포차,"",부산광역시,동래구,명륜동,한식,414,35.20447379,129.08249031,4072701037
88803,남산동 통일문화카페 (5분),"",부산광역시,금정구,남산동,한식,296,35.26535335,129.08764943,1168264509
88804,교촌치킨 수유1호점,교촌치킨(교촌에프앤비),서울특별시,강북구,수유동,치킨,1724,37.64094128,127.01739226,2101114640
88805,상일♥회밀리 상일점,"",서울특별시,강동구,상일동,초밥전문/회,1587,37.54862334,127.17304808,7141001771
88806,모전 배스킨라빈스 (즉시픽업),배스킨라빈스(SPC),부산광역시,기장군,정관읍 모전리,카페/베이커리/디저트,258,35.33317693,129.16324356,6212184568
88807,빈지클럽,"",광주광역시,서구,쌍촌동,한식,728,35.15689987,126.86103471,8016900467
88808,♠농가촌장어 신대방,"",서울특별시,동작구,신대방동,한식,677,37.49706535,126.92014725,5100695248
88809,정릉 두찜,"",서울특별시,성북구,정릉동,한식,1103,37.60192931,127.01989749,5934700720
88810,황금코다리 태화점,"",울산광역시,중구,태화동,한식,827,35.54976755,129.29273264,7143500095
88811,꽃찬딜리버리,"",경기도,남양주시,화도읍 마석우리,족발/보쌈,1541,37.6560207,127.3006487,1322270014
88812,푸라닭,"",경기도,남양주시,화도읍 창현리,"",1541,37.6521357,127.3065957,3270201999
88813,재송동 이원낙지,"",부산광역시,해운대구,재송동,한식,277,35.18483581,129.12309297,8190501524
88814,부산1975대구탕,"",인천광역시,연수구,송도동,한식,930,37.39418676,126.64068883,4041093205
88815,연초밥 조촌점,"",전라북도,군산시,조촌동,초밥전문/회,1040,35.97687687,126.74164253,4903900708
88816,칸바레,"",부산광역시,사하구,하단동,일식류,915,35.10691870,128.96327324,6381700569
88817,큰손쭈꾸미마을 연수동점,"",인천광역시,연수구,연수동,한식,705,37.41516104,126.68000015,7256400310
88818,신산추어탕,"",경기도,양주시,남면 신산리,한식,1047,37.89538808,126.97620629,1270272216
88819,원조백년옻닭 우암동,"",충청북도,청주시 청원구,우암동,한식,84,36.64567299,127.48401523,3014412397
88820,(문정)던킨도너츠 송파장지역점,던킨도너츠(SPC),서울특별시,송파구,문정동,카페/베이커리/디저트,1391,37.47857225,127.12440811,5708501897
88821,봉구통닭 치평동(배차후10분),"",광주광역시,서구,치평동,치킨,2242,35.1550187,126.8538849,8530201504
88822,청기와 치평동,"",광주광역시,서구,치평동,한식,2242,35.1595919,126.8470072,7223400672
88823,캘리술집(신가닭발)(서교동),"",서울특별시,마포구,서교동,한식,1469,37.55179550,126.92207648,8384100640
88824,유다,"",서울특별시,송파구,방이동,초밥전문/회,746,37.51128735,127.12707722,8790900582
88825,광어1마리9900,"",경기도,남양주시,별내면 청학리,초밥전문/회,1075,37.70798231,127.11346650,2120956283
88826,[정시]덴뿌라 나인,"",부산광역시,중구,남포동2가,"",1603,35.09869004,129.03142014,6020969768
88827,계탄언니 남현동,"",서울특별시,관악구,남현동,한식,2115,37.47559284,126.98129097,8588701618
88828,괘법동 명륜진사갈비,"",부산광역시,사상구,괘법동,한식,306,35.16572093,128.98262890,5611401175
88829,파라솔(2층),"",경기도,남양주시,오남읍 오남리,일식류,722,37.69685565,127.19707038,4981300342
88830,송도대게나라 송도점,"",인천광역시,연수구,송도동,한식,930,37.39418676,126.64068883,1313580412
88831,더벤티 울산중산점,"",울산광역시,북구,중산동,카페/베이커리/디저트,1204,35.65347788,129.34907968,3045600438
88832,한입꼬마김밥,"",서울특별시,도봉구,도봉동,한식,569,37.67287893,127.04301992,5361101601
88833,아빠와돈까스 동대신동 (re),"",부산광역시,서구,동대신동2가,"",1423,35.11225919,129.01834806,6031181394
88834,88켄터키치킨 쌍문동,"",서울특별시,도봉구,창동,치킨,891,37.64576643,127.03756126,4635800425
88835,(우동) 이태원하꼬방,"",부산광역시,해운대구,우동,한식,1584,35.16142070,129.15976720,8911200879
88836,버거스테이지 금천점,"",충청북도,청주시 상당구,금천동,버거,684,36.62219435,127.50663389,1752501155
88837,키로치킨 답십리동,"",서울특별시,동대문구,답십리동,치킨,692,37.56692748,127.05387656,3703700870
88838,한남동그집 복대동점,"",충청북도,청주시 흥덕구,복대동,한식,873,36.63793070,127.43267256,7916800237
88839,(풍덕천동)비비큐 신풍덕천점,BBQ(제네시스비비큐),경기도,용인시 수지구,풍덕천동,치킨,881,37.31986442,127.08766977,6891801262
88839,(풍덕천동)비비큐 신풍덕천점,BBQ(제네시스비비큐),경기도,용인시 수지구,풍덕천동,치킨,881,37.31986442,127.08766977,6891801262
88840,훈쿡 혁신점,"",경상북도,김천시,율곡동,한식,1153,36.11460507,128.17991720,5051972199
88841,조이어스 율곡점,"",경상북도,김천시,율곡동,한식,1153,36.11460507,128.17991720,5100243228
88842,(대화지점)회장님댁라페스타점,"",경기도,고양시 일산동구,장항동,한식,497,37.66269965,126.76645263,4124000795
88843,임부택 감자탕 적성점,"",경기도,파주시,적성면 마지리,한식,1047,37.95308524,126.91755406,6720601539
88844,사백집 서울대패 성신여대본점,"",서울특별시,성북구,동선동1가,한식,1784,37.59169152,127.01736903,6201970656
88845,여니만두 사천동,"",충청북도,청주시 청원구,사천동,분식,84,36.66427916,127.47626476,7145500545
88846,이을감자탕 진천동_4G,"",대구광역시,달서구,진천동,한식,462,35.81268621,128.52516065,1716100337
88847,(수택)카오짜이,"",경기도,구리시,수택동,기타음식,947,37.59907164,127.13835548,8458501428
88848,우성댓잎,"",경상남도,거창군,거창읍 상림리,한식,1205,35.6865729,127.9045244,6110422817
88849,유진모바일 거창,"",경상남도,거창군,거창읍 송정리,의류/잡화,1205,35.6826566,127.9087260,4740801282
88850,미정국수0410 구로디지털역점,미정국수0410(더본코리아),서울특별시,구로구,구로동,분식,1667,37.48445955,126.90235614,1132294510
88851,♥바야흐로 흑석동,"",서울특별시,동작구,흑석동,서양식,677,37.50762676,126.96489177,7212500245
88852,향원마라탕 용산동,"",충청북도,충주시,용산동,기타음식,1132,36.96391213,127.93958922,7231101393
88853,미스사이공 행신점 (일산신점),미스사이공(엠푸드에스앤시),경기도,고양시 덕양구,행신동,기타음식,346,37.61536177,126.83496910,7411300358
88854,(흥덕)하루비어,"",경기도,용인시 기흥구,영덕동,주점,483,37.27171967,127.08173152,7505700453
88855,(15분)제천막국수 화산동,"",충청북도,제천시,화산동,한식,1219,37.12912571,128.21657190,8192201031
88856,달빛레시피 송도점,"",인천광역시,연수구,송도동,카페/베이커리/디저트,1382,37.39520467,126.63069516,2021240580
88857,달동 구구구양꼬치,"",울산광역시,남구,달동,한식,600,35.53792990,129.33328389,7913300287
88858,걸작떡볶이치킨 봉곡점,"",경상북도,구미시,봉곡동,한식,845,36.15424299,128.31141201,6023307597
88859,역전할머니맥주 울산송정점,"",울산광역시,북구,송정동,기타음식,1161,35.60156864,129.36288315,8750601778
88860,18단지)집식당,"",경기도,남양주시,진접읍 금곡리,한식,722,37.71303191,127.19914923,7542100970
88861,루이스버거 노원역점,"",서울특별시,노원구,상계동,버거,1065,37.65606269,127.06149857,7874500068
88862,오치킨 여의동,"",서울특별시,영등포구,여의도동,치킨,616,37.52599124,126.91915705,4258101721
88863,학원가)빽다방 안양평촌학원가점,빽다방(더본코리아),경기도,안양시 동안구,평촌동,카페/베이커리/디저트,1165,37.38387038,126.96028713,3891801080
88864,가마치통닭 흥업면,"",강원도,원주시,흥업면 흥업리,치킨,1102,37.30253955,127.91967444,7042001337
88865,명륜동 이차돌,"",부산광역시,동래구,명륜동,한식,414,35.20557661,129.08083054,8562400753
88866,초량/BHC,BHC치킨(비에이치씨),부산광역시,동구,초량동,치킨,815,35.11474365,129.03707261,2230966608
88867,김박사숯불갈비 의림동,"",충청북도,제천시,의림동,한식,1219,37.14264001,128.21149264,3041527185
88868,빽다방 판교유스페이스점,빽다방(더본코리아),경기도,성남시 분당구,삼평동,카페/베이커리/디저트,1287,37.40111517,127.10625450,7374900246
88869,역전할머니맥주 거창점,"",경상남도,거창군,거창읍 상림리,한식,1205,35.68670805,127.90291866,3380201835
88870,푸라닭 서천점,"",경기도,용인시 기흥구,농서동,치킨,1024,37.23383826,127.07202761,4011796352
88871,도담포차 봉산동,"",강원도,원주시,봉산동,한식,1101,37.3420662,127.9669558,2020581865
88872,더존육회 단계동,"",강원도,원주시,단계동,한식,1101,37.3480610,127.9323488,5340701777
88873,123돼지부속 인동,"",강원도,원주시,인동,한식,1101,37.3468328,127.9535505,2241608900
88874,☎한성중화요리 단계동,"",강원도,원주시,단계동,중식,1101,37.3491284,127.9249051,7164200686
88875,[무실법원] 모구모구,"",강원특별자치도,원주시,무실동,한식,2478,37.33332124,127.93000400,3267000322
88876,코펜하겐 무실동,"",강원도,원주시,무실동,한식,1101,37.3331552,127.9239223,8860101259
88877,카페 소볼 단구동,"",강원도,원주시,단구동,카페/베이커리/디저트,1101,37.32870870,127.95408847,1111384955
88878,운남덮밥 응암점,"",서울특별시,은평구,역촌동,중식,2368,37.60352599,126.91544994,6630201949
88879,대명6동)핸즈커피_3G(re),"",대구광역시,남구,대명동,카페/베이커리/디저트,608,35.83915791,128.57102972,4056500029
88880,이디야(영등포그랜드점),이디야커피(이디야커피),서울특별시,영등포구,양평동3가,카페/베이커리/디저트,1802,37.52673547,126.88863475,1213922368
88881,빽다방 산본사거리점,빽다방(더본코리아),경기도,군포시,산본동,카페/베이커리/디저트,337,37.37171399,126.93557975,6675700530
88882,불로만숯불바베큐,"",서울특별시,구로구,개봉동,치킨,717,37.49260004,126.86042154,1461600535
88883,닭발상회 현풍점(new),"",대구광역시,달성군,현풍읍 중리,한식,697,35.69908396,128.45732956,6641501559
88884,배스킨라빈스 월곡홈플러스점,배스킨라빈스(SPC),서울특별시,성북구,하월곡동,카페/베이커리/디저트,1512,37.60188711,127.04068127,5708501897
88885,카페유어프레즌트 이천직영점,"",경기도,이천시,창전동,카페/베이커리/디저트,676,37.28117271,127.44503933,3104000617
88886,BB!B!(5분남기고 물건나옴),"",대구광역시,북구,산격동,분식,1173,35.89368990,128.60894005,7280201912
88887,수원왕갈비통닭 홍문동,"",경기도,여주시,홍문동,치킨,1579,37.29128221,127.63736345,2280396482
88888,형제막창 소담동,"",세종특별자치시,"",소담동,한식,1110,36.48438598,127.29926511,7232100656
88889,◇놀부식당 봉덕3동_5G,"",대구광역시,남구,봉덕동,한식,809,35.8427092,128.5937664,3282501123
88890,천호♠옛날농장(천호동),"",서울특별시,강동구,천호동,한식,620,37.54040661,127.12872581,3890600486
88891,[효자천변]엔커피 효자점,"",전라북도,전주시 완산구,효자동1가,카페/베이커리/디저트,2027,35.80549332,127.11620942,8634100724
88892,상일♥화이트글래스 강일점,"",서울특별시,강동구,강일동,카페/베이커리/디저트,1587,37.56568092,127.17290531,1804800405
88893,바른치킨 천연점 [천연],"",서울특별시,서대문구,천연동,치킨,1359,37.56923430,126.96242212,5851201478
88894,아키 신용동(re),"",광주광역시,북구,신용동,한식,156,35.20790403,126.86555226,6740201634
88895,목동깨비시장,네이버전통시장,서울특별시,양천구,목동,한식,1737,37.54820464,126.86518355,2108179345
88896,제3식당_청라점,"",인천광역시,서구,청라동,한식,1184,37.5344526,126.6489549,1865100382
88897,치킨의민족 양주옥정점,"",경기도,양주시,옥정동,치킨,906,37.81643491,127.09871447,4242701065
88898,듀얼몬스터 중방점,"",경상북도,경산시,중방동,한식,713,35.82577209,128.73867022,7802600770
88899,부곡동 퍼센트실링가커피,"",부산광역시,금정구,부곡동,카페/베이커리/디저트,296,35.2429389,129.0910078,4528500585
88900,장전동 태그42 부산대점,"",부산광역시,금정구,장전동,카페/베이커리/디저트,296,35.2299115,129.0860590,2211561516
88901,남산동 셀라스 (5분),"",부산광역시,금정구,남산동,카페/베이커리/디저트,296,35.2702860,129.0854590,1298139498
88902,남산동 JUNTA,"",부산광역시,금정구,남산동,카페/베이커리/디저트,296,35.2680379,129.0910880,4121701175
88903,구서동 양평해장국 (즉시 픽업),"",부산광역시,금정구,구서동,한식,296,35.2469077,129.0909175,3356300162
88904,승승삼겹(시민공원 부암점),"",부산광역시,부산진구,부암동,한식,885,35.16521082,129.05285062,5681600619
88905,올레요 회센터,"",서울특별시,동작구,사당동,초밥전문/회,2115,37.47815058,126.98053371,1084346613
88906,민락동 속시원한대구탕,"",부산광역시,수영구,민락동,한식,1142,35.15593701,129.12393734,6020196181
88907,광천향어메기,"",부산광역시,동래구,사직동,초밥전문/회,414,35.19924875,129.07489505,5792100476
88908,더벤티 잠실장미상가점(잠실동),"",서울특별시,송파구,신천동,카페/베이커리/디저트,746,37.51723911,127.10071541,7641100978
88909,굿테이블 언주점,굿테이블(주식회사 마이쉐프),서울특별시,강남구,역삼동,기타음식,1671,37.5054016,127.0336628,7258800354
88912,(위례)굿테이블 위례점(국선생),굿테이블(주식회사 마이쉐프),서울특별시,송파구,장지동,기타음식,1445,37.4764195,127.1420498,7258800354
88913,굿테이블 옥길점,굿테이블(주식회사 마이쉐프),경기도,부천시,옥길동,기타음식,1021,37.4676936,126.8216165,7258800354
88915,굿테이블 병점점,굿테이블(주식회사 마이쉐프),경기도,화성시,병점동,기타음식,1693,37.2054745,127.0397968,7258800354
88916,굿테이블 청계점,굿테이블(주식회사 마이쉐프),경기도,화성시,청계동,기타음식,1595,37.2017165,127.1022503,7258800354
88917,굿테이블 동탄점,굿테이블(주식회사 마이쉐프),경기도,화성시,반송동,기타음식,1229,37.1939233,127.0742816,7258800354
88918,굿테이블 기흥점,굿테이블(주식회사 마이쉐프),경기도,용인시 기흥구,구갈동,기타음식,1906,37.2737006,127.1191099,7258800354
88919,(위례)바오키친(창곡동),"",경기도,성남시 수정구,창곡동,한식,207,37.47078347,127.14272395,1474800752
88920,굿테이블 반포점(신),굿테이블(주식회사 마이쉐프),서울특별시,서초구,반포동,기타음식,1427,37.5017155,126.9833387,7258800354
88921,굿테이블 신천점(신),굿테이블(주식회사 마이쉐프),서울특별시,송파구,잠실동,기타음식,746,37.5119935,127.0870593,7258800354
88922,굿테이블 망포점(신),굿테이블(주식회사 마이쉐프),경기도,수원시 영통구,망포동,기타음식,1024,37.2430299,127.0423051,7258800354
88923,남부골목시장,네이버전통시장,서울특별시,강서구,화곡동,한식,1824,37.53315760,126.85979592,2108179345
88924,황태도둑 혁신점,"",경상북도,김천시,율곡동,한식,1153,36.11773370,128.18415520,5781301254
88925,BHC미장 조촌점,BHC치킨(비에이치씨),전라북도,군산시,미장동,치킨,2100,35.96900541,126.72736215,1113598198
88926,BHC대명 조촌점,BHC치킨(비에이치씨),전라북도,군산시,금암동,치킨,2100,35.98170756,126.72234526,8770901775
88927,용수리 봉구비어2호점,봉구비어,부산광역시,기장군,정관읍 용수리,주점,258,35.32672226,129.17050422,5971001399
88928,(방이)경복궁삼계탕 방이점,"",서울특별시,송파구,방이동,한식,1565,37.51017488,127.12250541,4761501267
88929,이삭토스트 인천효성점,"",인천광역시,계양구,효성동,분식,1055,37.52781912,126.70212748,1210516764
88930,다사리아 전농점,"",서울특별시,동대문구,전농동,한식,1644,37.58497546,127.05202471,4542101050
88931,메가커피 산호동,메가커피((주)앤하우스),경상남도,창원시 마산합포구,산호동,카페/베이커리/디저트,1424,35.22085717,128.58323261,3646100278
88932,구운통닭(구미동),"",경기도,성남시 분당구,구미동,치킨,1222,37.34568492,127.11038666,6442900984
88933,투썸플레이스 남산점,투썸플레이스 주식회사,부산광역시,금정구,구서동,카페/베이커리/디저트,296,35.25868891,129.08389565,3772500131
88933,투썸플레이스 남산점,투썸플레이스 주식회사,부산광역시,금정구,구서동,카페/베이커리/디저트,296,35.25868891,129.08389565,3772500131
88934,족발야시장 용화동,"",충청남도,아산시,온천동,한식,1764,36.77685158,127.01055306,6568501380
88935,온천동 족발삶는총각(new),"",부산광역시,동래구,온천동,족발/보쌈,296,35.22159268,129.08380369,3111052523
88936,콩나물전주해장국 금천동,"",충청북도,청주시 상당구,금천동,한식,1407,36.62542317,127.49950428,4701001624
88937,고요커피 월계동,"",광주광역시,광산구,월계동,카페/베이커리/디저트,156,35.21598124,126.84443590,1960601506
88938,한스케익 코엑스점,(주)한스제과,서울특별시,강남구,삼성동,카페/베이커리/디저트,805,37.5096547,127.0595365,7738801274
88938,한스케익 코엑스점,(주)한스제과,서울특별시,강남구,삼성동,카페/베이커리/디저트,805,37.5096547,127.0595365,7738801274
88939,죽이야기(달천점),"",울산광역시,북구,달천동,한식,1467,35.63437080,129.33049882,1542700847
88940,카페쟈스 마포점,"",서울특별시,마포구,도화동,카페/베이커리/디저트,780,37.53994470,126.94549318,1161700114
88941,영주벌교꼬막정식 가흥동,"",경상북도,영주시,가흥동,한식,601,36.81680311,128.60791721,3947700232
88942,매학리 원할머니보쌈 올리브영2층,"",부산광역시,기장군,정관읍 매학리,한식,258,35.32149851,129.17684364,1881100801
88943,(15분)돈이좋아 중앙로2가,"",충청북도,제천시,중앙로2가,한식,1219,37.14001075,128.21250642,4017200044
88944,수정동 닭반마리칼국수,"",부산광역시,동구,수정동,한식,815,35.12829699,129.04612107,7625000549
88945,(별내)한일야끼니꾸,"",경기도,남양주시,별내동,구이류,634,37.65914028,127.12815466,6105700247
88946,(구래)100억알곱창,"",경기도,김포시,구래동,한식,372,37.64360520,126.62341280,4071025045
88947,CU 서귀포동홍점,CU편의점(BGF리테일),제주특별자치도,서귀포시,동홍동,식료품,975,33.2646629,126.5617075,8938800792
88948,CU 천안봉명베스트점,CU편의점(BGF리테일),충청남도,천안시 동남구,봉명동,식료품,1081,36.804761,127.1338463,8938800792
88949,용용치킨 두암동,"",광주광역시,북구,두암동,치킨,876,35.1656957,126.9333351,3761500750
88950,향원포차 풍향둥,"",광주광역시,북구,풍향동,한식,876,35.1626458,126.9292826,7830601668
88951,바른치킨 금당연향점,"",전라남도,순천시,해룡면 상삼리,치킨,856,34.94647989,127.53062523,6490302143
88952,병방동 문커피스토리,"",인천광역시,계양구,병방동,카페/베이커리/디저트,1055,37.54816772,126.74135889,8160501428
88953,■특별식당 제기점,"",서울특별시,동대문구,제기동,"",1644,37.58574489,127.03339246,5850400663
88954,(풍덕)프랭크서울 수지,"",경기도,용인시 수지구,풍덕천동,기타음식,881,37.32513698,127.09722138,2081798367
88955,CU 자양뚝섬로점,CU편의점(BGF리테일),서울특별시,광진구,자양동,식료품,1611,37.5346996,127.0649906,8938800792
88956,프라이머리 커피 풍덕천동,"",경기도,용인시 수지구,풍덕천동,카페/베이커리/디저트,881,37.32285077,127.09423218,3303700703
88957,두산동) 훈이네북성로,"",대구광역시,수성구,두산동,한식,999,35.82289496,128.62463337,8833200707
88958,짝사 통닭1번가,"",인천광역시,연수구,연수동,치킨,1600,37.42545834,126.67146565,8480401753
88959,CU 부영태평점 [태평로2가],CU편의점(BGF리테일),서울특별시,중구,태평로2가,식료품,1359,37.5618712,126.9750918,8938800792
